"IBGE1";"IBGE2";"SEF";"Municípios";"População bruto";"População dos 50 + Populosos";"Área Geográfica";"Educação";"Patrimônio Cultural";"Receita Própria";"Cota Mínima";"Mineradores";"Saúde per capita";"VAF";"Esportes";"Turismo";"Penitenciárias";"Recursos Hídricos";"Produção de Alimentos";"Unidades de Conservação (IC i)";"Saneamento";"Mata Seca";"Número Equipes de Saúde";"Mês";"Ano";"Meio Ambiente";"População";"PSF";"ICMS Solidário";"Índice Mínimo per capita";"Índice de participação"
315570;5570;557;"RIO PIRACICABA";14346;0;0,0635958870194706;0,17224635417199;0,0961332888720497;0,130203420463427;0,117233294255569;0,374638;0,118290733434844;0,0914608448231589;0,0495041038902125;0;0,123732127581572;0;0,0363784142208472;0,0529634769107762;0;0;4;"Dezembro";2020;0,0240719002559478;0,0681822653678862;0,0709345628657563;0,0758611638115703;0;0,0902726500234467
315580;5580;558;"RIO POMBA";17858;0;0,0429272663433139;0;0,210464285943426;0,150011697933705;0,117233294255569;0;0,0700536922683574;0,0357041614403372;1,38971520739069;0,456881781838949;0,14335536149052;0;0,132558370135493;0,35964185505363;0,297265160523188;0;6;"Dezembro";2020;0,298564238579664;0,0848737553980003;0,106401844298635;0,0944325012788946;0;0,0531754900234467
315590;5590;559;"RIO PRETO";5467;0;0,0589911201109139;0,190255328544055;0,123238760535667;0,068547496489672;0,117233294255569;0;0,0868758970959361;0,00401659857403826;0,0333027607988702;0,285551113649343;0;0;0,0500850818625243;0,042356015605879;0,297265160523188;0;2;"Dezembro";2020;0,154357824550661;0,0259830227775153;0,0354672814328782;0,0289093114845849;0;0,0220295500234467
315600;5600;560;"RIO VERMELHO";12957;0;0,168068879541769;0,225030862779837;0,256549467483434;0,0453000907220703;0,117233294255569;0;0,0628878082197849;0,0057628501787466;0;0,513992004568818;0;0;0,171488182801358;0,00308388312088119;0;0;4;"Dezembro";2020;0,0014016248784405;0,0615807620501674;0,0709345628657563;0,0685161786913785;0;0,0284592400234467
315610;5610;561;"RITÁPOLIS";4648;0;0,0689147165981551;0;0,0211669626874238;0,0585772549152942;0,117233294255569;0,10212;0,119940022141018;0,00938297198334202;0,00216017907884564;0,342661336379212;0;0;0,0258529984202683;0,000530309200879831;0;0;2;"Dezembro";2020;0,000241025531799883;0,0220905596981692;0,0354672814328782;0,0245784671264589;0;0,0192831300234467
315620;5620;562;"ROCHEDO DE MINAS";2289;0;0,0134990224584298;0;0,174486329086664;0,0227674320326534;0,117233294255569;0;0,226627744759128;0,00190064766857411;0,0194416117096107;0;0;0;0,0154068148740398;0;0;0;1;"Dezembro";2020;0;0,0108789352730442;0,0177336407164391;0,0121041547445061;0;0,0135977200234467
315630;5630;563;"RODEIRO";7991;0;0,0123640206963652;0,138309403124357;0,152660838671186;0,115936250425188;0,117233294255569;0;0,105395513706434;0,038924079821301;0,298644757650409;0,399771559109081;0;0;0,0237295341756344;0;0,297265160523188;0;3;"Dezembro";2020;0,135107015457789;0,0379788430611166;0,0532009221493173;0,0422561382976619;0;0,0490428000234467
315640;5640;564;"ROMARIA";3547;0;0,069303275759943;0;0,143817752037329;0,0627398592136078;0,117233294255569;0,000958;0,155359005884477;0,0548923052487688;0;0;0;0;0,116100353339477;0;0;0;1;"Dezembro";2020;0;0,0168578346061545;0,0177336407164391;0,0187564162860477;0;0,0550640300234467
315645;5645;834;"ROSÁRIO DA LIMEIRA";4566;0;0,0190547367892569;0,210241115081036;0;0,0430061593723077;0,117233294255569;0;0,177035646457626;0,00569603867442638;0,0194416117096107;0,158480868075386;0;0;0,0700289305719942;0,415442590371548;0,297265160523188;0;2;"Dezembro";2020;0,323925672781657;0,0217008381200173;0,0354672814328782;0,0241448538940213;0;0,0240842900234467
315650;5650;565;"RUBELITA";6198;0;0,189339085235957;0;0,0264587033592797;0,0654685067422772;0,117233294255569;0,000304;0,0696016643562528;0,0040508886259381;0;0;0;0;0,170617515250646;0;0;1,03431227924399;4;"Dezembro";2020;0,0941224174112034;0,029457248065674;0,0709345628657563;0,032774814812778;0;0,0191870100234467
315660;5660;566;"RUBIM";10226;0;0,164602522808977;0,268121655509036;0,141307115074127;0,039113715297367;0,117233294255569;0;0,0624053393860111;0,00860372828320401;0,0919876257741767;0,369788692175899;0;0;0,126451982228757;0;0;0;4;"Dezembro";2020;0;0,0486011324168413;0,0709345628657563;0,0540747428647092;0;0,0286759400234467
315670;5670;567;"SABARÁ";135421;1,21477932927668;0,0515590740382953;0,334135767428819;0,518177830069478;0,273760117272229;0,117233294255569;1,009623;0,051393625736664;0,400165487859391;0,119889938875933;0,513992004568818;0,239003938747309;0;0,0130182933984039;0,151162627187164;0,297265160523188;0;20;"Dezembro";2020;0,203810429514355;0,643615680913462;0,354672814328782;0,716101677438078;0;0,402879900023447
315680;5680;568;"SABINÓPOLIS";15525;0;0,156700115645773;0;0,184475959532756;0,108394299587014;0,117233294255569;0,01042;0,085601254013758;0,0197150418646445;0,0648053723653691;0;0;0;0,241246776585208;0;0;0;6;"Dezembro";2020;0;0,0737857012293625;0,106401844298635;0,0820956760194221;0;0,0364946900234467
315690;5690;569;"SACRAMENTO";25989;0;0,519817173370821;0;0,098543970733673;0,140157169065482;0,117233294255569;0,011254;0,196649571601392;0,57293039869284;0,0351029100312416;0;0,20022748850807;2,30253385392505;0,387276068468981;0,0957693028632728;0,326991676575507;0;8;"Dezembro";2020;0,192144865154925;0,123517976763279;0,141869125731513;0;0;0,463691540023447
315700;5700;570;"SALINAS";41349;0;0,318119180059049;0,137559654696508;0,16657223692631;0,121205512720309;0,117233294255569;0,008465;0,0446005687198451;0,0512111349207199;0,278663101171087;0;0,151228155933032;0;0,437341559489298;0;0,297265160523188;0,789739239705831;17;"Dezembro";2020;0,20697328627102;0,196519482134165;0,301471892179464;0,218652116439748;0;0,0796570000234467
315710;5710;571;"SALTO DA DIVISA";7007;0;0,160166472378565;0,137218681819532;0,0370421847029916;0,0420314864390122;0,117233294255569;0;0,13660303011148;0,02071947857091;0,226818803278792;0;0;0;0,151332692688993;0,0765968943711322;0;0;3;"Dezembro";2020;0,0348132884916796;0,0333021841232942;0,0532009221493173;0,0370527795084116;0;0,0339567700234467
315720;5720;572;"SANTA BÁRBARA";30807;0;0,116688747222718;0,173097397484666;0,790233273663822;0,293081788518379;0,117233294255569;2,649502;0,14090057374671;0,228330700810236;0,410434024980671;0,285551113649343;0,0708551499826094;0;0,0555347497325895;0,90574843983879;0;0;11;"Dezembro";2020;0,41166266590673;0,146416495830787;0,19507004788083;0;0;0,209223960023447
315725;5725;756;"SANTA BÁRBARA DO LESTE";8113;0;0,0181498029519351;0,210543360502218;0;0,0318709952256128;0,117233294255569;0;0,0619283021346977;0,0104059705267826;0;0;0;0;0,0662901475674227;0;0;0;4;"Dezembro";2020;0;0,0385586727261718;0,0709345628657563;0,042901270180069;0;0,0240589500234467
315727;5727;835;"SANTA BÁRBARA DO MONTE VERDE";3117;0;0,071358549220979;0,168327303140409;0;0,0328968574198725;0,117233294255569;0;0,201766889974106;0,00308110690352392;0,00540044769711409;0;0;0;0,046343872186729;0,021873069247551;0;0;1;"Dezembro";2020;0,00994130997301191;0,0148141726719435;0,0177336407164391;0,0164825907988753;0;0,0173193900234467
315730;5730;573;"SANTA BÁRBARA DO TUGÚRIO";4454;0;0,0332661177109646;0,201629561969664;0,0105834813437119;0,0229022760215747;0,117233294255569;0;0,130241669150801;0,00454726636466291;0;0;0;0;0,0465665099172004;0;0;0;2;"Dezembro";2020;0;0,0211685354766879;0,0354672814328782;0,0235526016741067;0;0,0184338900234467
315733;5733;836;"SANTA CRUZ DE MINAS";8541;0;0,000530008330333504;0;0,157105900835545;0,0709554934472151;0,117233294255569;0;0,0730618690711226;0,005461016237985;0,643193320726288;0,513992004568818;0;0;0;0,711969042791628;0;0;2;"Dezembro";2020;0,323589929948795;0,0405928292560377;0,0354672814328782;0,0451645197347429;0;0,0222358900234467
315737;5737;837;"SANTA CRUZ DE SALINAS";4177;0;0,100832806690812;0,153302583771983;0,0582091473904154;0,0218180240115144;0,117233294255569;0;0,115866275466848;0,00131682109036563;0;0;0;0;0,114190276935498;0;0;0,586428050561948;2;"Dezembro";2020;0,0533649526011373;0,0198520369748823;0,0354672814328782;0,0220878350230677;0;0,0171991500234467
315740;5740;574;"SANTA CRUZ DO ESCALVADO";4793;0;0,0440264797615297;0;0,145581665594615;0,437248942738293;0,117233294255569;0;0,186016140471513;0,0116203507378906;0;0;0;0;0,0370882774517412;0;0;0;2;"Dezembro";2020;0;0,0227797015131938;0,0354672814328782;0,0253452222325984;0;0,0296169700234467
315750;5750;575;"SANTA EFIGÊNIA DE MINAS";4438;0;0,0224836009713502;0,149829935375516;0,035160676908554;0,0317161740573959;0,117233294255569;0;0,106011613721052;0,00278329136456689;0,022501865404642;0;0;0;0,058005810974237;0,49405390002869;0;0;2;"Dezembro";2020;0,22454749756304;0,0210924922419266;0,0354672814328782;0,0234679942141189;0;0,0187393900234467
315760;5760;576;"SANTA FÉ DE MINAS";3866;0;0,496570087730694;0;0,032514806572626;0,0255332205677537;0,117233294255569;0;0,164472674746523;0,00594602574109859;0;0;0;0;0,120588112492453;0;0;0,0110563814809132;2;"Dezembro";2020;0,0010061307147631;0,0183739465992087;0,0354672814328782;0,0204432775195546;0;0,0212421300234467
315765;5765;838;"SANTA HELENA DE MINAS";6345;0;0,047165628779132;0,144242029303766;0,0194030491301385;0,0238427725308835;0,117233294255569;0;0,0795603036486119;0,00424568669861981;0;0;0;0;0,119321041734917;0,430019846104218;0;0;3;"Dezembro";2020;0,195444020054367;0,0301558952850438;0,0532009221493173;0,033552145851416;0;0,0205096100234467
315770;5770;577;"SANTA JULIANA";13743;0;0,123866866474695;0;0,0105834813437119;0,141106217112628;0,117233294255569;0;0,167930813110151;0,207516260309536;0;0;0;0,153896541754817;0,111537588613641;0;0;0;2;"Dezembro";2020;0;0,0653163859578182;0,0354672814328782;0;0;0,171408190023447
315780;5780;578;"SANTA LUZIA";218147;1,95686390104726;0,039967059044956;0,291106545675259;0,140231127804183;0,314203420576188;0,117233294255569;0,001221;0,0619367755271686;0,619681697861389;0;0;0,565313642730238;0;0,00824422270711881;0,139209282548245;0,297265160523188;0;45;"Dezembro";2020;0,198377634375966;1,03678772084262;0,798013832239759;1,15355397337255;0;0,611120300023447
315790;5790;579;"SANTA MARGARIDA";16111;0;0,0436839341846904;0,209874173783646;0;0,0596500166513663;0,117233294255569;0;0,0714531535390266;0,015885742899606;0;0;0;0;0,129234981085806;0;0,297265160523188;0;6;"Dezembro";2020;0,135107015457789;0,0765707847024965;0,106401844298635;0,0851944242414756;0;0,0342813500234467
315800;5800;580;"SANTA MARIA DE ITABIRA";10836;0;0,102220031066668;0,213817281489232;0,0105834813437119;0,0734133318857979;0,117233294255569;0,001884;0,0564256112894672;0,0171158782093304;0,476679516731937;0;0;0;0,0624677093427713;0;0;0;3;"Dezembro";2020;0;0,0515002807421173;0,0532009221493173;0,0573004022767444;0;0,0320445300234467
315810;5810;581;"SANTA MARIA DO SALTO";5248;0;0,0744891772043316;0,136618729685915;0,0264587033592797;0,0255226151162791;0,117233294255569;0,002091;0,0969920021313522;0,00235307867343889;0;0;0;0;0,106277039735054;0,260276695197027;0;0;2;"Dezembro";2020;0,118295757967049;0,0249421810017194;0,0354672814328782;0,0277512468760017;0;0,0179505900234467
315820;5820;582;"SANTA MARIA DO SUAÇUÍ";14620;0;0,106212987716094;0,164112554873644;0,233683268069159;0,068751093166817;0,117233294255569;0,004534;0,0582930254591429;0,00919668587784659;1,36739335690929;0,475442604226156;0,108456556275205;0;0,114131812082118;0;0;0;6;"Dezembro";2020;0;0,0694845057631742;0,106401844298635;0,0773100665638616;0;0,0311495600234467
315920;5920;592;"SANTA RITA DE CALDAS";8974;0;0,0856278731755849;0;0,0608550177263434;0,107517465961035;0,117233294255569;0;0,0971037006505667;0,0343408181142563;0;0;0;0;0,114111386400302;0,000791923290431061;0;0;3;"Dezembro";2020;0,000359929135500917;0,0426507492967664;0,0532009221493173;0,047454209120663;0;0,0414754000234467
315940;5940;593;"SANTA RITA DE IBITIPOCA";3449;0;0,0550799653902857;0;0,105834813437119;0,050069543520789;0,117233294255569;0;0,167151112932075;0,0112458333146677;0,0194416117096107;0,158480868075386;0;0;0,0832060146703454;0,0311240412902692;0,297265160523188;0;2;"Dezembro";2020;0,149252892224216;0,0163920697932413;0,0354672814328782;0,0182381955936223;0;0,0233182700234467
315930;5930;595;"SANTA RITA DE JACUTINGA";4905;0;0,0715119278374742;0,198758092481072;0,150285435080709;0,0304243577539043;0,117233294255569;5,5e-05;0,113725909654339;0,00841414200123347;0;0,285551113649343;0;0;0,057739680845471;0,0776103760671394;0,297265160523188;0;2;"Dezembro";2020;0,170380931380304;0,0233120041565232;0,0354672814328782;0,0259374744525131;0;0,0254619500234467
315935;5935;757;"SANTA RITA DE MINAS";7155;0;0,0117181263002353;0,200247635726406;0,104717668184172;0,0359721104273785;0,117233294255569;0;0,0731416078301569;0,00869087663403897;0;0;0;0;0,0254824607557823;0;0;0;3;"Dezembro";2020;0;0,0340055840448366;0,0532009221493173;0,0378353985132989;0;0,0228215600234467
315950;5950;594;"SANTA RITA DO ITUETO";5522;0;0,0829795357307673;0,154979878323035;0,063383293825119;0,0516000563006396;0,117233294255569;0;0,0938610130090159;0,00805946369703667;0;0;0;0;0,11840644896087;0,292220094050122;0;0;2;"Dezembro";2020;0,132814032745781;0,0262444213970074;0,0354672814328782;0,029200149628293;0;0,0238918400234467
315960;5960;596;"SANTA RITA DO SAPUCAÍ";42751;0;0,0602198532497257;0;0,129706443579047;0,274090377585202;0,117233294255569;0,000405;0,0857767039249776;0,227033787592333;0,309625667967875;0,456881781838949;0,237006364038015;0;0,0783741135464145;0;0,624256837098695;0;8;"Dezembro";2020;0,283724732461357;0,203182770580127;0,141869125731513;0,22606584512118;0;0,205859940023447
315970;5970;597;"SANTA ROSA DA SERRA";3343;0;0,0487658790112322;0;0,0105834813437119;0,0624050114518377;0,117233294255569;0;0,17625240722998;0,0188047666435779;0;0;0;0;0,0677389525737646;0;0,297265160523188;0;1;"Dezembro";2020;0,135107015457789;0,0158882833629474;0,0177336407164391;0,0176776711712031;0;0,0275948600234467
315980;5980;598;"SANTA VITÓRIA";19608;0;0,511597783733527;0;0,135292169843784;0,114299664978021;0,117233294255569;0,000244;0,2515366683266;0,717793063760941;0;0;0,0969411255980974;0;0,543480408233671;0,00448125386915634;0,297265160523188;0;7;"Dezembro";2020;0,13714374534132;0,0931909842000218;0,124135485015074;0;0;0,566746450023447
315830;5830;583;"SANTANA DA VARGEM";7128;0;0,029431652298584;0;0,0952513320934071;0,140890282180953;0,117233294255569;0;0,131683615687061;0,0393768309309277;0;0;0;0;0,0559130434681668;0;0,594530321046376;0;3;"Dezembro";2020;0,270214030915578;0,0338772610861768;0,0532009221493173;0,0376926234245694;0;0,0477596900234467
315840;5840;584;"SANTANA DE CATAGUASES";3853;0;0,0275485037293926;0,144853970680084;0,288294031802712;0,0383266646945142;0,117233294255569;0;0,140041844278354;0,00252327929087504;0,164173609992268;0;0;0;0,0296085200549073;0,099955155668722;0;0;2;"Dezembro";2020;0,0454296182514342;0,0183121614709651;0,0354672814328782;0,0203745339583145;0;0,0191770100234467
315850;5850;585;"SANTANA DE PIRAPAMA";7696;0;0,214356841793178;0,16378537496921;0,0784941532991966;0,0566454951227076;0,117233294255569;0,000165;0,0752693300353109;0,0121922250588531;0;0;0;0;0,14068444816995;0;0;0,0147039038013498;4;"Dezembro";2020;0,00133805524592283;0,0365767959202044;0,0709345628657563;0,0406961882541367;0;0,0284285000234467
315860;5860;586;"SANTANA DO DESERTO";3971;0;0,0310915497704323;0,173230646283063;0,0513886816355789;0,0432732810033582;0,117233294255569;0;0,183095209933299;0,00189610997511703;0;0;0;0;0,0177254349146508;0,289078616627382;0;0;2;"Dezembro";2020;0,131386231257145;0,01887298032733;0,0354672814328782;0,0209985139757246;0;0,0181685600234467
315870;5870;587;"SANTANA DO GARAMBÉU";2438;0;0,0345834696059736;0;0,103188943101191;0,0426760176889558;0,117233294255569;0;0,258851858620763;0,00249137610059575;0;0,114220445459737;0;0;0,0593652634612297;0;0;0;1;"Dezembro";2020;0;0,0115870878967591;0,0177336407164391;0,0128920617156426;0;0,0148252400234467
315880;5880;588;"SANTANA DO JACARÉ";4807;0;0,0180424379203884;0;0,24347886802395;0,0344557345094242;0,117233294255569;0;0,142369904817559;0,00901515054398074;0;0;0;0;0,0179278987879633;0;0,297265160523188;0;2;"Dezembro";2020;0,135107015457789;0,02284623934361;0,0354672814328782;0,0254192537600877;0;0,0215921000234467
315890;5890;589;"SANTANA DO MANHUAÇU";8681;0;0,0593404825151531;0,220007536596925;0,108657075128775;0,0226721916743745;0,117233294255569;0;0,05973473668699;0,022061889223481;0;0,475442604226156;0;0;0,0905313757384938;0;0;0;3;"Dezembro";2020;0;0,0412582075601994;0,0532009221493173;0,0459048350096363;0;0,0350296900234467
315895;5895;758;"SANTANA DO PARAÍSO";33934;0;0,0469117019584899;0,186764549996256;0,0105834813437119;0,204237713016818;0,117233294255569;0;0,0640910716487956;0,0655565358073366;0,00648053723653691;0,513992004568818;0;0;0,0537222270386037;1,09288200052262;0;0;11;"Dezembro";2020;0,496714869237533;0,161278195524456;0,19507004788083;0,179441846701647;0;0,0847025700234467
315900;5900;590;"SANTANA DO RIACHO";4274;0;0,115425929946907;0;0;0,20364536241665;0,117233294255569;0;0,142218499930088;0,00474305404044387;0;0,171330668189606;0;0;0,0243042037283982;0,476371741360187;0,297265160523188;0;2;"Dezembro";2020;0,351617971905994;0,0203130490856229;0,0354672814328782;0,0226007677492438;0;0,0225718000234467
315910;5910;591;"SANTANA DOS MONTES";3789;0;0,0334382426028093;0,136503723010646;0,286635953058864;0,036317834927826;0,117233294255569;0;0,126042212241117;0,00158411280724807;0;0,228440890919475;0;0;0,0763249387106145;0,00401285891288371;0;0;2;"Dezembro";2020;0,00182384437590565;0,0180079885319198;0,0354672814328782;0,0200361041183633;0;0,0181993300234467
315990;5990;599;"SANTO ANTÔNIO DO AMPARO";18434;0;0,0833663906857053;0,186971430049735;0,241656157348088;0,155880722532889;0,117233294255569;0;0,0160041872373382;0,0395484991586322;0;0;0;0;0,0956755197168055;0;0,297265160523188;0;6;"Dezembro";2020;0,135107015457789;0,0876113118494085;0,106401844298635;0,0974783698384558;0;0,0561287000234467
316000;6000;600;"SANTO ANTÔNIO DO AVENTUREIRO";3602;0;0,0344454288511279;0;0,137585257468255;0,0443515863529942;0,117233294255569;0;0;0,00313316069189678;0;0;0;0;0,0283291698855923;0;0;0;1;"Dezembro";2020;0;0,0171192332256466;0,0177336407164391;0,0190472544297558;0;0,0130720900234467
316010;6010;601;"SANTO ANTÔNIO DO GRAMA";3937;0;0,0221734353246599;0;0,277816385272437;0,0756751250035164;0,117233294255569;0;0,152208028921849;0,00758004525271839;0,0658854619047919;0,171330668189606;0;0;0,0306699510279697;0,00423231960715396;0,297265160523188;0;2;"Dezembro";2020;0,13703060471924;0,0187113884534622;0,0354672814328782;0,0208187231232505;0;0,0218657000234467
316020;6020;602;"SANTO ANTÔNIO DO ITAMBÉ";3877;0;0,0519731963028324;0;0,189750061069039;0,0267712361469175;0,117233294255569;0;0,116744358151089;0,00296245321745814;0,120429983645644;0;0;0;0,0523064551540151;0,866469217601382;0;0;2;"Dezembro";2020;0,393810259399828;0,0184262263231071;0,0354672814328782;0,0205014451482963;0;0,0194393500234467
316030;6030;603;"SANTO ANTÔNIO DO JACINTO";11677;0;0,0860164323373728;0,294952199070135;0,0264587033592797;0,0517819030421505;0,117233294255569;0;0,0613135841490576;0,00434521978810695;0;0;0;0;0,138181307423509;0;0;0;5;"Dezembro";2020;0;0,0554973032692603;0,0886682035821954;0,0617475818923537;0;0,0246508100234467
316040;6040;604;"SANTO ANTÔNIO DO MONTE";28054;0;0,192249870535666;0,174135992136387;0,179977979961678;0,172831511490627;0,117233294255569;0,000982;0,0925736240956978;0,0611659058837548;0;0;0;0;0,0909761320694062;0;0;0;9;"Dezembro";2020;0;0,133332306749664;0,159602766447952;0,148348605156127;0;0,0759842900234467
316045;6045;839;"SANTO ANTÔNIO DO RETIRO";7256;0;0,135661682083178;0,345049819349057;0,107187147164371;0,0124549632341252;0,117233294255569;0;0,0665322923662626;0,0012590344360001;0,0403233428051185;0,399771559109081;0;0;0,164397916430622;0;0;0;4;"Dezembro";2020;0;0,0344856069642676;0,0709345628657563;0,0383694831044719;0;0,0229365900234467
316050;6050;605;"SANTO ANTÔNIO DO RIO ABAIXO";1770;0;0,018250351156082;0;0;0,0234654036613607;0,117233294255569;0;0,315531021971063;0,0010788460845719;0;0;0;0;0,0114378662080296;0;0;0;1;"Dezembro";2020;0;0,00841228284547321;0,0177336407164391;0,0093597002611515;0;0,0119469600234467
316060;6060;606;"SANTO HIPÓLITO";3109;0;0,0737717061205039;0;0,0281050226794127;0,023265142781234;0,117233294255569;0,004182;0,134013399327021;0,00274589123679681;0;0;0;0;0,0717505237531216;0,0222009276046882;0;0,00492248235371042;2;"Dezembro";2020;0,0105382674905184;0,0147761510545628;0,0354672814328782;0,0164402870688814;0;0,0135762900234467
316070;6070;607;"SANTOS DUMONT";46555;0;0,108765889577315;0,198046711709755;0,0317504440311357;0,174363707335486;0,117233294255569;0;0,0639521896861439;0,0969631312098306;0,403413442974423;0;0,173906504103253;0;0,0526567547446597;0,00217548247089334;0,297265160523188;0;12;"Dezembro";2020;0,13609577224081;0,221262049644636;0,212803688597269;0,246181268733281;0;0,109383670023447
316080;6080;608;"SÃO BENTO ABADE";5220;0;0,0136830767982241;0,156218911335065;0,113772424444903;0,0759965137001715;0,117233294255569;0;0,151625262712012;0,0095021765332806;0,244820295602505;0,264134780125643;0;0;0,0397854521520839;0;0;0;2;"Dezembro";2020;0;0,0248091053408871;0,0354672814328782;0,0276031838210231;0;0,0240076800234467
316090;6090;609;"SÃO BRÁS DO SUAÇUÍ";3721;0;0,018765021624766;0,169685231953987;0,103929786795251;0,0883106350466792;0,117233294255569;0;0,198797772396286;0,00353713127985348;0;0;0;0;0,0278024063510225;0;0;0;2;"Dezembro";2020;0;0,0176848047841841;0,0354672814328782;0,0196765224134151;0;0,0193120100234467
316095;6095;840;"SÃO DOMINGOS DAS DORES";5630;0;0,010378619716177;0,261019095098201;0;0,0279710625545151;0,117233294255569;0;0,149633719603693;0,0071263423693586;0;0;0;0;0,113873920279807;0;0;0;2;"Dezembro";2020;0;0,0267577132316464;0,0354672814328782;0,0297712499832107;0;0,0225929400234467
316100;6100;610;"SÃO DOMINGOS DO PRATA";17393;0;0,127196886659491;0,140705645249358;0,142006800785183;0,0976830238452404;0,117233294255569;0,00684;0,0739667070740944;0,0304819059753076;0;0;0,0608672764361387;0;0,131279730857945;0,00175692365691885;0;0;6;"Dezembro";2020;0,000798521802069617;0,0826637488877489;0,106401844298635;0,0919735969729989;0;0,0458978300234467
316105;6105;841;"SÃO FÉLIX DE MINAS";3377;0;0,0277853884815352;0;0,116418294780831;0,0364357885334036;0,117233294255569;0;0,140238923381716;0,00384596950694661;0,0307825518735503;0,158480868075386;0;0;0,015784570209186;0;0;0;2;"Dezembro";2020;0;0,0160498752368153;0,0354672814328782;0,0178574620236772;0;0,0147434400234467
316110;6110;611;"SÃO FRANCISCO";56163;0;0,562366105793447;0,363557203723493;0,0105834813437119;0,0985519190183814;0,117233294255569;0;0,054619531917031;0,032182513822987;0;0,513992004568818;0,107281512328561;0;0,484936013208705;0;0;0,551527555451488;16;"Dezembro";2020;0,0501890075460854;0,26692601211882;0,283738251463025;0,296988048455961;17,5981776080165;0,0919646200234467
316120;6120;612;"SÃO FRANCISCO DE PAULA";6535;0;0,0542261577584622;0,13360228333239;0,189653045823388;0,0691490300103875;0,117233294255569;0,047589;0,0953072146480041;0,0159369507488747;0;0;0;0;0,0505084234347287;0;0;0;3;"Dezembro";2020;0;0,0310589086978347;0,0532009221493173;0,0345568594387712;0;0,0290893800234467
316130;6130;613;"SÃO FRANCISCO DE SALES";6200;0;0,192006168956124;0,169500016588357;0,188691712934668;0,0864061137129566;0,117233294255569;0;0,169647382071246;0,0441114684622314;0,0216017907884564;0;0;7,18732120482299;0,0995545248058342;0;0;0;1;"Dezembro";2020;0;0,0294667534700191;0,0177336407164391;0,0327853907452764;0;0,0713823100234467
316140;6140;614;"SÃO FRANCISCO DO GLÓRIA";4889;0;0,0281040751624753;0;0,207700821370346;0,0712328301193267;0,117233294255569;0,00012;0,126157789281809;0,00488031597482441;0,0761463125293087;0,171330668189606;0;0;0,110046378304973;0,0470640643042549;0;0;1;"Dezembro";2020;0,0213906172262839;0,0232359609217619;0,0177336407164391;0,0258528669925252;0;0,0185393800234467
316150;6150;615;"SÃO GERALDO";12164;0;0,0315704318952674;0;0,0747311377103212;0,0854613113583209;0,117233294255569;0,002013;0,0706819970479588;0,0255061157631009;0,0324026861826845;0;0;0;0,0585075451085873;0;0,297265160523188;0;4;"Dezembro";2020;0,135107015457789;0,0578118692273085;0,0709345628657563;0,0643228214557327;0;0,0360081100234467
316160;6160;616;"SÃO GERALDO DA PIEDADE";4015;0;0,0262021803179345;0,173136365756711;0,141995041361468;0,0230725591504784;0,117233294255569;0;0,12337596191457;0,00219569858718486;0,10746890917257;0;0;0;0,0824317755737117;0;0;0;2;"Dezembro";2020;0;0,0190820992229237;0,0354672814328782;0,0212311844906911;0;0,0175920900234467
316165;6165;842;"SÃO GERALDO DO BAIXIO";3963;0;0,0479188882068086;0;0,127766138666033;0,029230946879725;0,117233294255569;0;0,1104843650585;0,00341701117535205;0,0244820295602505;0;0;0;0,0255480345310557;0;0;0;2;"Dezembro";2020;0;0,0188349587099493;0,0354672814328782;0,0209562102457307;0;0,0144384400234467
316170;6170;617;"SÃO GONÇALO DO ABAETÉ";6923;0;0,459360435368953;0,134066759737044;0,105246842251357;0,145959668090066;0,117233294255569;0,047105;0,134689914164368;0,0576442063164187;0,0156612983216309;0,158480868075386;0;0;0,164042811190702;0;0;0;3;"Dezembro";2020;0;0,0329029571407972;0,0532009221493173;0,0366085903434756;0;0,0668837900234467
316180;6180;618;"SÃO GONÇALO DO PARÁ";12218;0;0,0452313540044422;0,189410655577161;0,103894508524105;0,104833693980956;0,117233294255569;0,000461;0,121263523478628;0,0382378670626989;0;0;0;0;0,0313088484395434;0;0;0;4;"Dezembro";2020;0;0,0580685151446281;0,0709345628657563;0,0646083716331916;0;0,0488753000234467
316190;6190;619;"SÃO GONÇALO DO RIO ABAIXO";10818;0;0,0621609448518153;0;0,289281823394792;0,108355604916802;0,117233294255569;0,881385;0,478582962845855;1,12792757917336;0;0;0;0;0,231016686407214;0,0196954820707188;0;0;5;"Dezembro";2020;0,00895159660114169;0,0514147321030108;0,0886682035821954;0;0;0,867524180023447
312550;2550;255;"SÃO GONÇALO DO RIO PRETO";3161;0;0,0535956012239819;0;0,0921938819274458;0,0240601278305621;0,117233294255569;0;0,170392248600632;0,00134977162116452;0,14959240121006;0;0;0;0,0605469911739313;2,05910787764861;0;0;2;"Dezembro";2020;0,935864530391295;0,0150232915675372;0,0354672814328782;0,0167152613138417;0;0,0235810100234467
316200;6200;620;"SÃO GONÇALO DO SAPUCAÍ";25332;0;0,0881347614518568;0,176665383953691;0,20179171095344;0,171421744618861;0,117233294255569;0,006455;0,0915102820526894;0,101487924198548;0;0;0;0;0,0670209498205976;0;0;0;4;"Dezembro";2020;0;0,120395451435891;0,0709345628657563;0,1339547610257;0;0,103345070023447
